n,train_error,test_error
190,0.013202640528105622,0.13722744548909782
191,0.013202640528105622,0.13762752550510102
192,0.013202640528105622,0.13742748549709943
193,0.013202640528105622,0.13722744548909782
194,0.013202640528105622,0.13682736547309463
195,0.013202640528105622,0.13722744548909782
196,0.013202640528105622,0.1370274054810962
197,0.013202640528105622,0.13722744548909782
198,0.013202640528105622,0.13762752550510102
199,0.013202640528105622,0.13762752550510102
200,0.013202640528105622,0.13742748549709943
201,0.013202640528105622,0.13762752550510102
202,0.013202640528105622,0.13742748549709943
203,0.013202640528105622,0.13742748549709943
204,0.013202640528105622,0.13762752550510102
205,0.013202640528105622,0.13762752550510102
206,0.013202640528105622,0.13782756551310263
207,0.013202640528105622,0.13762752550510102
208,0.013202640528105622,0.13822764552910582
209,0.013202640528105622,0.1380276055211042
210,0.013202640528105622,0.1380276055211042
211,0.013202640528105622,0.1380276055211042
212,0.013202640528105622,0.13762752550510102
213,0.013202640528105622,0.13782756551310263
214,0.013202640528105622,0.13762752550510102
215,0.013202640528105622,0.13782756551310263
216,0.013202640528105622,0.13762752550510102
217,0.013202640528105622,0.13782756551310263
218,0.013202640528105622,0.13782756551310263
219,0.013202640528105622,0.1384276855371074
220,0.013202640528105622,0.13822764552910582
221,0.013202640528105622,0.1380276055211042
222,0.013202640528105622,0.13762752550510102
223,0.013202640528105622,0.13822764552910582
224,0.013202640528105622,0.13782756551310263
225,0.013202640528105622,0.13722744548909782
226,0.013202640528105622,0.13722744548909782
227,0.013202640528105622,0.13722744548909782
228,0.013202640528105622,0.13742748549709943
229,0.013202640528105622,0.13762752550510102
230,0.013202640528105622,0.1380276055211042
231,0.013202640528105622,0.1380276055211042
232,0.013202640528105622,0.1384276855371074
233,0.013202640528105622,0.13822764552910582
234,0.013202640528105622,0.13762752550510102
235,0.013202640528105622,0.13862772554510902
236,0.013202640528105622,0.1384276855371074
237,0.013202640528105622,0.13782756551310263
238,0.013202640528105622,0.13782756551310263
239,0.013202640528105622,0.13822764552910582
240,0.013202640528105622,0.13822764552910582
241,0.013202640528105622,0.1380276055211042
242,0.013202640528105622,0.13822764552910582
243,0.013202640528105622,0.1384276855371074
244,0.013202640528105622,0.1384276855371074
245,0.013202640528105622,0.1384276855371074
246,0.013202640528105622,0.1384276855371074
247,0.013202640528105622,0.13882776555311063
248,0.013202640528105622,0.13862772554510902
249,0.013202640528105622,0.13862772554510902
250,0.013202640528105622,0.1384276855371074
251,0.013202640528105622,0.13822764552910582
252,0.013202640528105622,0.13822764552910582
253,0.013202640528105622,0.1384276855371074
254,0.013202640528105622,0.13862772554510902
255,0.013202640528105622,0.1384276855371074
256,0.013202640528105622,0.1384276855371074
257,0.013202640528105622,0.13822764552910582
258,0.013202640528105622,0.13822764552910582
259,0.013202640528105622,0.13782756551310263
260,0.013202640528105622,0.13782756551310263
261,0.013202640528105622,0.13782756551310263
262,0.013202640528105622,0.1384276855371074
263,0.013202640528105622,0.1384276855371074
264,0.013202640528105622,0.13862772554510902
265,0.013202640528105622,0.1384276855371074
266,0.013202640528105622,0.1384276855371074
267,0.013202640528105622,0.13822764552910582
268,0.013202640528105622,0.1380276055211042
269,0.013202640528105622,0.1380276055211042
270,0.013202640528105622,0.13762752550510102
271,0.013202640528105622,0.13722744548909782
272,0.013202640528105622,0.13762752550510102
273,0.013202640528105622,0.13762752550510102
274,0.013202640528105622,0.13822764552910582
275,0.013202640528105622,0.1384276855371074
276,0.013202640528105622,0.1380276055211042
277,0.013202640528105622,0.1380276055211042
278,0.013202640528105622,0.1380276055211042
279,0.013202640528105622,0.13762752550510102
280,0.013202640528105622,0.13782756551310263
281,0.013202640528105622,0.13822764552910582
282,0.013202640528105622,0.13762752550510102
283,0.013202640528105622,0.13822764552910582
284,0.013202640528105622,0.1384276855371074
285,0.013202640528105622,0.13822764552910582
286,0.013202640528105622,0.1380276055211042
287,0.013202640528105622,0.1380276055211042
288,0.013202640528105622,0.13782756551310263
289,0.013202640528105622,0.13782756551310263
290,0.013202640528105622,0.13742748549709943
291,0.013202640528105622,0.13722744548909782
292,0.013202640528105622,0.1370274054810962
293,0.013202640528105622,0.13742748549709943
294,0.013202640528105622,0.13722744548909782
295,0.013202640528105622,0.13722744548909782
296,0.013202640528105622,0.1370274054810962
297,0.013202640528105622,0.1370274054810962
298,0.013202640528105622,0.136627325465093
299,0.013202640528105622,0.13722744548909782
300,0.013202640528105622,0.13722744548909782
301,0.013202640528105622,0.13762752550510102
302,0.013202640528105622,0.13722744548909782
303,0.013202640528105622,0.13782756551310263
304,0.013202640528105622,0.1380276055211042
305,0.013202640528105622,0.1380276055211042
306,0.013202640528105622,0.13762752550510102
307,0.013202640528105622,0.1380276055211042
308,0.013202640528105622,0.13762752550510102
309,0.013202640528105622,0.13782756551310263
310,0.013202640528105622,0.1380276055211042
311,0.013202640528105622,0.13822764552910582
312,0.013202640528105622,0.1380276055211042
313,0.013202640528105622,0.1380276055211042
314,0.013202640528105622,0.1380276055211042
315,0.013202640528105622,0.1380276055211042
316,0.013202640528105622,0.13822764552910582
317,0.013202640528105622,0.1380276055211042
318,0.013202640528105622,0.1380276055211042
319,0.013202640528105622,0.13822764552910582
320,0.013202640528105622,0.13822764552910582
321,0.013202640528105622,0.1380276055211042
322,0.013202640528105622,0.13782756551310263
323,0.013202640528105622,0.1380276055211042
324,0.013202640528105622,0.1384276855371074
325,0.013202640528105622,0.1384276855371074
326,0.013202640528105622,0.13882776555311063
327,0.013202640528105622,0.13882776555311063
328,0.013202640528105622,0.13862772554510902
329,0.013202640528105622,0.13862772554510902
330,0.013202640528105622,0.1380276055211042
331,0.013202640528105622,0.1384276855371074
332,0.013202640528105622,0.1380276055211042
333,0.013202640528105622,0.13822764552910582
334,0.013202640528105622,0.13822764552910582
335,0.013202640528105622,0.13822764552910582
336,0.013202640528105622,0.1384276855371074
337,0.013202640528105622,0.1380276055211042
338,0.013202640528105622,0.1380276055211042
339,0.013202640528105622,0.13782756551310263
340,0.013202640528105622,0.13742748549709943
341,0.013202640528105622,0.1380276055211042
342,0.013202640528105622,0.13762752550510102
343,0.013202640528105622,0.13762752550510102
344,0.013202640528105622,0.13762752550510102
345,0.013202640528105622,0.13782756551310263
346,0.013202640528105622,0.13782756551310263
347,0.013202640528105622,0.13782756551310263
348,0.013202640528105622,0.13782756551310263
349,0.013202640528105622,0.13742748549709943
350,0.013202640528105622,0.1380276055211042
351,0.013202640528105622,0.13782756551310263
352,0.013202640528105622,0.13742748549709943
353,0.013202640528105622,0.13782756551310263
354,0.013202640528105622,0.13782756551310263
355,0.013202640528105622,0.1384276855371074
356,0.013202640528105622,0.1380276055211042
357,0.013202640528105622,0.13822764552910582
358,0.013202640528105622,0.1380276055211042
359,0.013202640528105622,0.1384276855371074
360,0.013202640528105622,0.1380276055211042
361,0.013202640528105622,0.13822764552910582
362,0.013202640528105622,0.13822764552910582
363,0.013202640528105622,0.1380276055211042
364,0.013202640528105622,0.1380276055211042
365,0.013202640528105622,0.13782756551310263
366,0.013202640528105622,0.1380276055211042
367,0.013202640528105622,0.1380276055211042
368,0.013202640528105622,0.13782756551310263
369,0.013202640528105622,0.1380276055211042
370,0.013202640528105622,0.1380276055211042
371,0.013202640528105622,0.1384276855371074
372,0.013202640528105622,0.13782756551310263
373,0.013202640528105622,0.13782756551310263
374,0.013202640528105622,0.13822764552910582
375,0.013202640528105622,0.1380276055211042
376,0.013202640528105622,0.13742748549709943
377,0.013202640528105622,0.1384276855371074
378,0.013202640528105622,0.13762752550510102
379,0.013202640528105622,0.1380276055211042
380,0.013202640528105622,0.13762752550510102
381,0.013202640528105622,0.13762752550510102
382,0.013202640528105622,0.1370274054810962
383,0.013202640528105622,0.13762752550510102
384,0.013202640528105622,0.13722744548909782
385,0.013202640528105622,0.13782756551310263
386,0.013202640528105622,0.13742748549709943
387,0.013202640528105622,0.13742748549709943
388,0.013202640528105622,0.1370274054810962
389,0.013202640528105622,0.13682736547309463
390,0.013202640528105622,0.13682736547309463
391,0.013202640528105622,0.13782756551310263
392,0.013202640528105622,0.13722744548909782
393,0.013202640528105622,0.13742748549709943
394,0.013202640528105622,0.13742748549709943
395,0.013202640528105622,0.13762752550510102
396,0.013202640528105622,0.1370274054810962
397,0.013202640528105622,0.13722744548909782
398,0.013202640528105622,0.1370274054810962
399,0.013202640528105622,0.13722744548909782
400,0.013202640528105622,0.1370274054810962
401,0.013202640528105622,0.13742748549709943
402,0.013202640528105622,0.13742748549709943
403,0.013202640528105622,0.13782756551310263
404,0.013202640528105622,0.13762752550510102
405,0.013202640528105622,0.13782756551310263
406,0.013202640528105622,0.13782756551310263
407,0.013202640528105622,0.13782756551310263
408,0.013202640528105622,0.13762752550510102
409,0.013202640528105622,0.1380276055211042
410,0.013202640528105622,0.13782756551310263
411,0.013202640528105622,0.1380276055211042
412,0.013202640528105622,0.13782756551310263
413,0.013202640528105622,0.13762752550510102
414,0.013202640528105622,0.13782756551310263
415,0.013202640528105622,0.13762752550510102
416,0.013202640528105622,0.13762752550510102
417,0.013202640528105622,0.1384276855371074
418,0.013202640528105622,0.1380276055211042
419,0.013202640528105622,0.13822764552910582
420,0.013202640528105622,0.1384276855371074
421,0.013202640528105622,0.13782756551310263
422,0.013202640528105622,0.13782756551310263
423,0.013202640528105622,0.1380276055211042
424,0.013202640528105622,0.1380276055211042
425,0.013202640528105622,0.1380276055211042
426,0.013202640528105622,0.13822764552910582
427,0.013202640528105622,0.13822764552910582
428,0.013202640528105622,0.13782756551310263
429,0.013202640528105622,0.1384276855371074
430,0.013202640528105622,0.1384276855371074
431,0.013202640528105622,0.13822764552910582
432,0.013202640528105622,0.13822764552910582
433,0.013202640528105622,0.13862772554510902
434,0.013202640528105622,0.13862772554510902
435,0.013202640528105622,0.13862772554510902
436,0.013202640528105622,0.1384276855371074
437,0.013202640528105622,0.13822764552910582
438,0.013202640528105622,0.13822764552910582
439,0.013202640528105622,0.13822764552910582
440,0.013202640528105622,0.13782756551310263
441,0.013202640528105622,0.13782756551310263
442,0.013202640528105622,0.13782756551310263
443,0.013202640528105622,0.1380276055211042
444,0.013202640528105622,0.13762752550510102
445,0.013202640528105622,0.13822764552910582
446,0.013202640528105622,0.13782756551310263
447,0.013202640528105622,0.13782756551310263
448,0.013202640528105622,0.13742748549709943
449,0.013202640528105622,0.13822764552910582
450,0.013202640528105622,0.13762752550510102
451,0.013202640528105622,0.13782756551310263
452,0.013202640528105622,0.13782756551310263
453,0.013202640528105622,0.13782756551310263
454,0.013202640528105622,0.13762752550510102
455,0.013202640528105622,0.13762752550510102
456,0.013202640528105622,0.13742748549709943
457,0.013202640528105622,0.13762752550510102
458,0.013202640528105622,0.13762752550510102
459,0.013202640528105622,0.13762752550510102
460,0.013202640528105622,0.13762752550510102
461,0.013202640528105622,0.13782756551310263
462,0.013202640528105622,0.13762752550510102
463,0.013202640528105622,0.13782756551310263
464,0.013202640528105622,0.13762752550510102
465,0.013202640528105622,0.13762752550510102
466,0.013202640528105622,0.13722744548909782
467,0.013202640528105622,0.13742748549709943
468,0.013202640528105622,0.13682736547309463
469,0.013202640528105622,0.13682736547309463
470,0.013202640528105622,0.13682736547309463
471,0.013202640528105622,0.13722744548909782
472,0.013202640528105622,0.13682736547309463
473,0.013202640528105622,0.1370274054810962
474,0.013202640528105622,0.136627325465093
475,0.013202640528105622,0.13682736547309463
476,0.013202640528105622,0.13622724544908982
477,0.013202640528105622,0.13682736547309463
478,0.013202640528105622,0.13622724544908982
479,0.013202640528105622,0.13742748549709943
480,0.013202640528105622,0.13642728545709143
481,0.013202640528105622,0.13682736547309463
482,0.013202640528105622,0.136627325465093
483,0.013202640528105622,0.1370274054810962
484,0.013202640528105622,0.13682736547309463
485,0.013202640528105622,0.13722744548909782
486,0.013202640528105622,0.1370274054810962
487,0.013202640528105622,0.13762752550510102
488,0.013202640528105622,0.136627325465093
489,0.013202640528105622,0.13682736547309463
490,0.013202640528105622,0.13642728545709143
491,0.013202640528105622,0.13682736547309463
492,0.013202640528105622,0.136627325465093
493,0.013202640528105622,0.1370274054810962
494,0.013202640528105622,0.136627325465093
495,0.013202640528105622,0.13682736547309463
496,0.013202640528105622,0.13622724544908982
497,0.013202640528105622,0.136627325465093
498,0.013202640528105622,0.136627325465093
499,0.013202640528105622,0.1370274054810962
500,0.013202640528105622,0.13642728545709143
